x1	x2	response	response+gaussian	response+slash
-0.15859871602590747	-2.352513592643425	18.82521236115852	22.40596330623869	18.407432694182667
3.0558423369850303	-2.895458213707509	0.12131264092069566	-9.259683638681205	0.4549474455540425
-0.24880196483432826	-2.9320112420909474	17.423932117590624	20.955475099196136	17.6024465369462
4.767245166681198	-1.3837157360306707	-6.076105795410438	-7.377387514149146	-6.950322372445666
-4.893618253839894	1.5162523847382658	11.515745146905802	-3.7784838195547987	11.506087366468966
0.8039717458789024	1.3270001581884667	5.217717495218677	17.781160985274905	4.529423384544558
-1.2816181063011731	4.671968225099878	-6.366122931696314	-20.40465871871959	-6.526648996000409
-0.9105494104869578	4.571485888037413	-6.803445992792601	-14.185369732457168	-6.700377436625303
3.028225027369073	4.790157410193119	-1.3386604795347468	-23.8907208913598	-0.8587012768803619
-0.7802963449203206	-0.9671294904956387	13.03010492872831	9.155112277745413	12.865209619653298
1.889740506929023	-3.6809883034412074	6.457173657160926	-7.574402940707879	7.017849209722786
-1.6158509631838935	-4.943314386307604	36.58285511150914	40.37465721374205	37.914833455688935
1.9405967547223923	3.088674446861395	1.8131561070209932	32.00295888046399	2.293010963036476
3.841550817139753	0.4321465727938376	-1.0896011925299212	-14.261033289068346	-0.9308188956636672
4.090040743938694	2.5085232293040196	-0.8035104689246216	-23.685237391665044	-1.2469261483447713
3.0512745769270317	-0.43644419536997603	-1.928076288686031	-30.25440185694014	-2.352620359545271
-0.31459096228624794	-1.3031593031271873	12.709302820688679	19.37277811862299	12.99355257660867
-1.375538675920244	-2.2776787128688456	24.54348614098129	13.750889554317823	25.893213391209056
-3.484810135326535	0.015595354691136265	17.353809041064583	29.76656848671237	17.34939999543258
2.886682541013287	-0.09984323112197124	-1.6268808202960172	-5.566576378274821	-1.7098015052898454
-3.0353856996924	3.094373092031418	-0.39330843340423044	-8.133817611970839	-0.4044646822501674
-3.9669023597829156	3.676613958308746	-3.642721041695321	1.1632688547332632	-3.0928050108873237
4.36045671377374	1.1013371745744438	-4.312739519681662	-14.686675711790468	-3.9173157602928486
2.609081938294241	-0.5308331545073859	1.4179289506575747	-4.167042449803325	1.4564811947686367
3.824933216606542	-1.2445856593608564	-1.9125373874014744	-19.14211332176001	-1.7872865038865287
3.3637523037511503	-0.44834285194304613	-0.6416646122342381	-10.079414479072863	-0.4679383272033879
0.8042835849159253	0.3727405048854102	4.113674609550927	-9.471229653334303	4.238380025357687
3.4007646133891747	-0.6930228542382642	-0.8331440917660365	-8.46561578833207	-0.7625453497608414
3.845829222730048	0.1017207970377747	-1.3205129804169513	11.550121114878133	8.44730875608744
2.9902163553396797	0.3224531525684329	-1.0563223921905647	-0.25216258734866914	-4.9913874084766015
