x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	response	response+gaussian	response+slash
0.43647600166232436	-1.2959739663058278	2.5488175158297945	-1.1720109473729123	-0.5741126066407842	-4.223520990343604	-2.6593626812113658	-1.7999110257857387	1.3192192572504666	-3.7387676223632624	-0.6832578566740428	-18.274006839158893	0.22860418530595794
4.142482573878771	4.900501688372223	0.3125608736147871	2.50459998095641	-3.8501169481732345	-4.405903980194564	-1.3421544349037062	2.765259846020509	-2.554442174010354	-3.1674499866503614	3.7843716363140714	-11.342866606149538	4.653978860317043
-2.6723392132161914	4.811723716739152	-2.875380510348222	0.5990371301574058	-0.5262742735477435	4.6368469673253685	0.3432353887364368	0.8636613478356727	-2.46128815268123	1.3370542186639085	-0.744962598019486	8.672877317109847	-2.8266880269104777
-1.6728187131237449	-1.7431166549418675	4.812730440767755	-2.9737900498217353	-4.285380298862229	0.44669240458552384	-2.5300520432978124	-3.7111621962697994	0.25781951160686667	-0.9037084821510666	-1.5333189555625637	-11.770395046742413	-1.1389285304566243
3.6774293966321174	3.1246506107221155	-3.128572887790603	0.3825864030635797	2.237454773501626	4.596123154397288	-4.709709885387483	4.9717714648043305	4.406190449560615	-0.5368944888841742	3.3330553728744365	8.75623203722778	2.655538194143677
-1.8122747269521877	-4.923160570834532	-0.9742594865661625	-3.0267620127591357	4.505510630243085	0.7628382377275633	2.9132407329514436	-4.325806049428015	0.9597760889842286	-4.980770145897392	-1.8897705040724668	-20.869130317164696	-3.0169731692608384
-4.430197567672117	4.623549313405636	3.2123537261418296	-2.7152885268081683	-0.29624871222866567	-0.3056699128161302	-2.9649574026660384	-1.9116214785471861	-3.193253501647999	-4.19093061601775	-3.441968376725465	4.213360323969461	-4.582047410278573
-1.0553664099395532	3.262126342307635	0.07800966500098916	1.8824610787792748	-4.75057595217887	4.782699551018023	-4.638972666134928	-0.9875338275655174	-1.776645111593064	-3.2821842552337155	12.498653422990444	11.799532522188086	12.691487955712695
4.438741117822474	4.031994062361196	-1.7882196292323926	-1.020694033280173	4.027367497879359	-0.08195362683622509	0.8732802103294635	-1.3727710584077624	-1.8843573859376361	1.752474083890288	-0.817334457536834	25.313044405580325	-1.4702729041525597
-0.5251894663564798	-1.6775678421577753	0.915419836734114	1.9382692467963896	3.182882230193499	4.191048431022663	2.621189913343751	1.1975739353239927	3.631344257434714	0.8429341771026353	-0.5776760403276238	-15.65659620019728	-2.0645989575750834
0.42023726387893845	2.512354895437748	3.6967422392024645	-0.42293443191888525	2.7517830570479864	3.615962704533029	4.375112114965109	-3.0895667623781256	-4.3173917425573265	-0.09644881556212237	1.0471175334569185	-10.323709856678054	-0.9140516814798612
-2.070542222753693	4.482980979094711	-3.551709856989752	3.701610195214041	-1.934943909667406	-1.880338003336215	0.7033250441899019	-2.2783819489648724	0.7901203451759642	3.3716885580881026	-0.7881120931790937	7.869467034803448	-1.6136785919308831
-3.1699462355256802	0.2200945439597195	2.832241821800258	-2.7874216823370057	2.775443280081471	-3.102902634770175	-1.9935716127202663	0.7306084257513916	-1.6835787481706186	-0.11252883981930939	4.582664760228389	-32.43278580944307	6.902035375552962
-4.231563679064861	-4.362192485978197	-1.601400772534325	-2.6660762695062457	0.33749600261889245	-1.7933696053698798	1.2498624261019362	-2.021730652534993	3.235412911876976	-2.151023351392427	1.497899931092024	-6.354393763393377	0.9333589194523937
-1.6605568353893418	3.9669458052774225	-3.1355801817162696	3.9682289253919283	1.9347359282198742	1.6391767437262805	1.8340471090232722	3.9435027119955013	0.0022548040872862884	4.45091524655456	0.09982321703256347	14.048849013953292	0.3471081463864175
-3.852332164011382	-2.85368478436268	-2.4942309003795096	4.384974138930209	0.07226376140289403	4.743397135801043	-2.226198234606971	-1.7924915394767407	-3.4596478364733385	2.70538539445238	13.055313881605084	1.5079008612323328	12.695231266845875
-2.4596907255301828	2.7532853526046885	3.270900150599971	-4.080349226173118	4.506502631495152	-0.9430564483845894	-0.5535525691542462	4.596531134723152	-3.1715841450923765	-1.4052981758031846	0.23919802220560207	-28.97363455703038	1.1525347510780521
-3.2534538099358157	0.2617577095493351	-0.1960401184852909	-3.839245548815806	1.8130188139233683	-2.4561294611775897	-3.7851508330597095	2.9748450338600883	4.81042514607052	-0.3060534324766966	-1.2969371375175254	-19.271198600264746	-1.8747003665389004
3.2729217705380282	0.5022836484458111	-3.3544796513851804	0.31596687628723075	0.9270209235417823	0.1649325907169663	-4.3776238973296415	1.1396758245854972	3.405738672294614	-3.368541738239971	6.241948520683535	0.4965229243801659	5.455945970533846
2.8352278301813403	-4.166206896396076	-1.697028245177762	2.6974041771401467	4.439002112437652	2.8359593397434093	-4.7426260757363785	1.9004113943663619	-1.9121323487750255	-4.033191223856748	0.119416120954004	-0.5928828035243193	-3.0923878890998906
-0.6665676383200374	0.9631769858938535	0.2950459259042857	0.19908299447236377	2.581034467430423	-2.083492224286596	1.2425049051611552	1.3687075058798932	0.9320368075344021	3.3270867641726483	8.33778308515272	-18.22619238582365	11.820713582534928
