x1	x2	response	response+gaussian	response+slash
-3.3141168267457646	2.4660419804576392	-0.8037873067864926	-0.7030731600790943	-0.7183837564190434
2.959454096808839	-4.457008734831652	-0.2745399274302296	-0.9774146168315142	-0.3869958296393562
3.750901495081978	-4.220494939800043	1.621773064920558	4.457245818068175	1.3692664344402306
0.8235012596363216	-3.3444949981658887	-4.3108933711367206	-7.500483331695358	-4.362129387521727
-2.6028745462075067	2.919833785679831	3.002837426390362	-0.5691950407788808	3.081755901049812
1.6646635971877313	-4.25671522554941	-2.6287806817387964	-3.537027871726143	-2.599411404125545
-2.275029315639233	0.09676761576624315	-4.5512578788400715	-2.952473366672432	-0.050490117629064635
1.182048362898879	-0.16675493829411536	5.475287718162267	7.399739615837277	5.610658202452694
4.991358402251896	-1.441519566524362	-0.7435980443858808	-3.4349782751311793	-0.6721485687805603
-2.831410717271985	-3.864538122597968	1.3732876357992905	4.749327194100967	1.3684256128505727
1.9345902330737097	-0.24552446363224156	5.439157887138897	1.3026044880093348	5.326601199274502
3.0044612049524186	1.3702550713360164	0.16338611063999287	-0.9373060608668181	0.09498248667535393
4.822184235314973	-2.8042347414103586	5.627702663321811	4.304240724647409	5.618762908646199
-0.5908658798392361	0.3665576765983527	-3.120429475599918	-3.6814273815570377	-3.1403648593693014
2.481013462069951	1.1491126628320716	1.5068055067639605	-1.0064330920368865	1.5342033762321958
-1.0298064568748941	4.7412037901755415	-0.14817970706127165	-2.140012059778926	-0.24204358073849136
0.977287978635907	0.16344297971052058	4.907614296529778	4.257608625747105	4.965471744300806
-1.593494818718649	3.611348615216718	5.348694522505461	3.9037110014606675	5.371152869754081
-3.4153755207031242	0.35036327478058027	1.5236971032202622	6.74568588348702	1.2043719029151692
-4.474737860019732	3.497299787407986	-5.4663212218136055	-6.986524883170845	-5.452199465841948
1.2116513992312417	-0.6729496452204824	4.392564178858167	3.763436140866818	4.181618999057753
1.396897300518373	3.84063519127098	-4.523482323552776	-1.7535225237745746	-4.460450415497754
2.5563005042090516	-3.221395632286476	-3.30410843980623	-2.9630263185532857	-3.256249885776362
3.398803841704442	-2.107455526174392	0.7803513862806498	-5.358705653716993	1.0630044329086135
-4.087860446329263	-2.2917168567026103	-3.212878101684397	-4.291886021283133	-3.1548109662561767
1.468253655063748	-3.880081161436032	-4.413614694189117	-0.03975010767217935	-4.4248636003703545
-4.227198953388407	-2.3821292588300746	-3.849041730472069	-3.4740044244829997	-3.751148087188901
-1.8431353580886478	0.7317886031235119	-4.299363455380688	-5.679500883366083	-4.303914125331709
3.1637713443765634	1.0967535851888757	-0.060740718163584395	-2.626108811539548	-0.20610531633069945
2.8934109438951268	-4.553712434241888	-0.23288538963937763	-0.8453529724576053	-0.347648578071092
