x1	x2	x3	response	response+gaussian	response+slash
-2.897544804026552	0.6939884257193638	-0.6565833464389224	-31.182731995696113	8385.347666878184	341.925073806766
3.530275036015972	-2.6381474117594337	4.129350384900203	-5.275446723751844	11544.234649725568	-277.255198323479
-3.152544329788076	2.871011702424468	-4.509968642503695	-6.331475923233397	492.6421647209376	1266.3026146440232
-0.23920147643585565	4.576664768360812	2.8919701829343056	0.3279541804069887	-9642.558967759996	-535.4658208331698
1.3928593252223767	-3.322718942288464	2.823031046781674	-0.22610297162840484	3237.9978400101454	23810.902610540674
-1.4451710898291035	2.0397731851289	4.452028380739723	5.317638608659004	-10148.371335604194	-2486.0413186480823
0.28654489908106395	0.4117063479260423	0.4030982158681917	-7.7596461174947216	17580.615623873942	169.6641645212617
-4.194253216034317	-4.143506314480748	1.1272099126076256	0.08134235986608561	-11051.553691619913	1414.0040967922348
1.093659336245726	4.885244236531571	-4.47391216843442	0.0723599553609639	11251.556194671177	-142.49723012658288
2.3334796613756135	3.426631180004959	-2.8717443457308245	1.7206054996953297	-2934.8277575838683	68.05542144849038
-3.4730918966698896	2.305591265854366	0.7472772089331006	-0.4735235425149297	-7521.397517512237	-289.72353824019706
1.7340588210588042	-4.103388329134068	-1.7252353895209351	0.4311998372953516	4972.3699281327945	-693.6828134209613
-0.49556656688839684	1.8708034271736835	-2.617207474446338	-4.418127260544767	-15686.273844340796	1085.4566312036272
4.589396679868287	2.780291379863277	0.9242983147866237	0.1949045321433825	-7179.25170455229	-670.1241615005057
-1.1621606531593165	-0.6109781632010218	0.768243343558507	-3.6077944429144857	2905.8375440212603	275.0896713202078
-4.670664508247205	2.0740941133123334	-2.026124402440197	-8.15709054326887	-5111.851920740687	1328.2845762954062
-4.963748714573662	-4.176541855248254	-1.4744406887858186	-1.6960691567069655	10647.757039172173	-1075.4494717096059
0.6328201482762807	4.3214075133122485	-0.6756010164985273	-0.10551432082092657	-2166.375611948832	288.43427348224304
-2.9981355152285696	-3.6650366181452556	-2.9279460843558134	-2.698401603148687	6923.922358414993	-1314.4221680669539
3.056257412590776	4.322144459874469	1.3953866479214936	-0.18803061459556306	-9203.505423570285	56.3865567428419
-0.012962980731995088	1.0357999336694101	-4.319051950481655	-15.04647239266078	2078.0663450714565	510.1875765024788
3.9929718161455092	2.397370175086472	0.5791022337492748	1.094638293939808	1506.6774573905145	-941.0877661374674
-0.7747630991379246	1.2483935542428481	3.4937848291603917	7.906965758778255	2395.584782176199	474.9231718787045
3.1000790282879773	-1.4890054795703378	-4.537072100453402	22.80343977511985	-4830.849917891886	-3124.954678182731
3.124351946911471	-0.8537249899752819	-2.74008259837472	47.56410080792654	-3099.9094543957713	-2444.102257370464
0.07379896839508504	-2.8304418314532267	2.3536167591826453	0.4729668508137576	-13258.908590863577	-525.3152410090487
3.1511102829030406	3.899368822833287	-4.652072305312095	3.502537848304219	-14883.373156984777	419.37312841071144
0.8006587972339592	1.2596666144530113	4.327551280693438	1.3632487892585217	4036.219850473359	647.2293553487596
2.7134775664473674	-2.895820468426206	3.193459911316612	-1.8452950029705915	-8391.461091147667	-414.3464979563327
-3.756591203201154	-3.9229961383618828	0.5218111824551848	-0.3223071247806507	-9674.962554028232	22.299683443161292
4.981434305957727	3.6969703736573347	3.1163959836071147	-3.6854131702739297	-6485.031832433235	88.7533888175184
-4.686276752495094	-4.668871138191697	-4.420112965480638	-2.888165680765051	4105.990083749844	-204.1450922874753
-4.96312091760527	-0.3358030928591882	-3.9998741498121895	-530.1055784364638	7070.076927932297	-1649.035623852771
4.909617027861806	3.300289527446246	-1.4247378700951097	5.129390080885368	16409.58970042067	40.72316620604038
-2.284435631815124	3.7124136768486835	-2.836810117478483	-2.2329776661900014	3335.1846009694177	153.49431854057195
2.318397897382228	-1.6721787573336258	1.9514661464527494	-1.7520394686368255	789.4416132781837	96.26385198544048
1.5468335301935356	-0.7333815130402979	4.69890028014086	-13.346570236216948	-5946.070260268963	-542.0163118734707
-0.535878900012615	4.107694210338371	-1.771894309208096	-0.7184357146379466	2983.9826918037725	-426.1868618183148
-3.796961199337572	4.4521920008544065	-3.7145257723295066	-2.480814328269783	-1310.8498338350043	-196.69379748654725
0.7638640873264393	-4.343515117746069	0.711938512035351	-0.011711041127131092	-14526.961724030738	-122.76850269287797
-4.423788598204715	-1.6042847061872214	2.9953529210326204	8.745839325115234	18071.23840675963	-1757.5279027580884
-1.5046177688877616	-4.688688620157623	3.0972675792663615	0.6230767953687203	3099.712454835477	-33.80644234925041
-1.9150790652901826	0.6621967558312498	3.8190246994177883	47.18450987737638	-241.78945213877878	-1315.3896814616967
2.0093285136585335	1.6706834998633635	-3.3885097809900677	5.957982518011899	3512.5098651822195	-265.59728991818076
-2.996896811808627	-1.0674420463222245	-2.329070550863157	-26.954973416043256	-1173.8459379734797	920.5069331178807
1.375381001471081	-2.905935446460223	-4.176018597147926	0.8003455372864308	-4005.862154700757	656.2648063520767
-4.2374351793703795	-3.7886621264621123	-4.388296587895972	-4.14274207682582	3293.755194598828	25850.43607390991
-2.739680994354139	0.526353518554795	0.04783966141935192	-30.265808867767976	-15511.843474044343	170.86969206468532
0.42318217960740334	-0.3700921906264556	2.2947090564085553	17.08012487980227	-12480.957226281893	-3159.0064476896787
-1.7820144750964726	-4.810750882620203	4.676325763065872	1.1252508233451675	-2255.8320610617843	-215.7288461237894
-4.7153905320127345	-3.9417349490632736	4.461824968753236	2.596125263378708	-13713.3179051973	384.4631892785077
3.9406525527981486	0.6001768867301118	0.1547764218066039	34.162699732011916	-10418.432910675014	-234.16193133370092
-0.7705949897548949	-3.3643650687696622	-4.7460966416243195	-2.5036146606455296	-12704.81905010492	398.2863392723592
-0.713243414570707	-4.197569547512422	-1.466156686291388	-0.6714972186567126	12380.077554656216	478.95471619115636
3.482465978760178	0.44737096354790395	-4.4110192216769795	308.93331458246155	-5528.6260007461815	1288.9835374709114
3.563245015802499	3.322521674966124	2.7142791317168466	-1.8551981011016605	-23615.329009710058	-1096.3291616306306
4.531845724840322	2.9774391526051573	-0.33616860197968457	2.9205032437059524	11328.19418777725	12.23611850868448
3.197583004571939	-1.2387658280287352	-0.7958669678340282	11.342244904214203	1678.8403400618415	-398.90215207209087
4.811508942894919	4.810329763516936	-2.636910604670719	3.463857778636575	-10754.940412834767	9585.864931480835
2.7742621378945875	-1.0338500350616053	-4.813169542714427	40.06403932546824	14766.995012800491	-386.73241663054904
4.071169169387121	1.0954872633689678	-4.029953757955301	65.1336269845684	92.71533326391094	-73.1458768477024
-0.2833746853753416	-2.8382329260922665	-2.7423690322431495	-1.739360511208765	-5933.974159164683	-799.6878383419306
4.169641355835461	-0.6329881397990818	0.8631448646183717	5.570652425635773	-2699.7269775236196	-291.8587638480031
-4.456058738980433	-1.6911567106088943	-4.26537758453698	-20.845494475122347	7116.6425047597695	-189.7138316692537
2.1874511282735574	-2.129098201128029	-4.005243003932342	5.034751423124858	4473.967036497202	-2216.0485726042825
1.5966235959360588	4.251107178593651	1.9906289238793695	-0.1167548037765337	4899.304288190978	-355.8689114757138
1.4668541121041656	-4.875317071975499	0.8703404085585111	0.008953486636167997	-5527.39000744757	3216.853450323676
-2.036263119560772	0.15255259866657234	-0.1200728835580458	-364.23028125268496	9836.756769719012	5659.194363840767
-2.498247151670534	4.146865475982992	-0.19336915773039554	-0.5827168152965617	5237.54664718092	718.9268877150265
0.7246978804889359	0.4435095621929275	-2.2620944640807217	-14.767034951757482	-16443.288289911354	-88.79833217648306
-2.091148254587636	-2.1330174263774038	-0.379057213683744	-2.3247005610553666	14339.815005439737	-381.83027331564307
-2.216725001405374	0.4336287112321946	-2.6040174069790645	-151.40186034165217	3393.052202047301	-124.93269785878432
0.2510623673656802	0.4754366753207311	4.1075183753397955	31.68385091124061	14230.571207583342	851.8290727240241
-3.1276435009167534	-4.786326256299906	-2.4448310346999493	-1.4184041360040125	-255.53220409104208	-61.34080591178457
2.834772974630302	-1.195748001787349	3.0525011665662998	-11.027516570048618	-12722.728918359573	486.7169237837089
-1.3180692667768454	-0.9018525597433396	3.1703214957957613	16.39563734544519	23678.902254205314	-285.8938029873214
-3.812077238440775	-2.25300498106494	2.8316000265598618	3.771387726374868	7809.761846934082	614.952818590004
2.543494882645369	0.14362332685618906	1.2778452234690487	-83.64579220511833	-16036.498010916564	-921.4900563323016
3.513485855327673	-0.17564389304353156	-2.62732509148607	1366.805450702056	2972.392540783765	804.843359520906
4.318664239444759	-3.9567111271392195	-0.8894452135629551	2.114948170700384	11174.800737803384	-459.0475291173866
-1.3857402859177315	-4.529431712278145	-2.6581003646799415	-1.1208598937151362	13556.435304217981	168.84244710534603
4.808758876017871	0.6204500555676322	-1.8634285524910856	163.7216934391289	-4902.559488297173	-49.085733329363535
-1.4451102169598462	2.738230103267364	1.563166629220646	0.4813896482225401	-7612.9305265881585	-850.0404648174108
-0.5599113081245175	-2.7598046042438185	-0.31981024494133425	-0.7679195355552656	-9252.202414489308	112.94223386005058
4.4646373237725925	1.772119400731059	4.986068004458847	-23.833712524636443	-3144.178321539104	12.915332455585482
4.594709387891905	4.590382245255917	4.471077169053066	-3.2864918440210484	8008.510982514102	218.10284245135114
-1.4678882629595735	-4.443048987171814	-1.098046820864489	-0.6861455753561534	1100.3513059726884	254.856153326812
4.750561203709072	-3.3443289280706514	1.3571503158176803	-0.6844436562527618	-22630.332321143982	123.77748937835216
4.38736264356818	-2.3358064018492684	0.8377924906017595	0.5382861841267422	12960.751058102984	-127.6304145818375
