x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	response	response+gaussian	response+slash
-2.653850130413362	-2.9943640964510223	3.6342548691032306	-4.77638874064636	0.2608858496360451	1.5619690014794285	-0.6568698911177115	1.8066889540434552	3.2494211737826397	2.3008754481782914	3.1881186793144964	-17.5609257195669	3.9639563097777715
-1.299932066841377	-4.123567506696736	-2.4509649543609893	-3.231519398994994	-2.483038796477306	4.00909771661145	-3.747453439109063	-1.6353796454026392	-0.07306394109804071	-1.8537082929942383	-2.1319662832796453	-1.773662426500366	-1.999066890493697
-4.767303131217542	1.6972232005984722	4.690819930160821	4.205470447873829	-3.0024730842497216	-0.9642041379146784	0.6054094843549507	-3.010113038739368	2.5747079299897777	3.931203835925988	0.4973445942911227	19.77949953837168	-0.5096984419707851
0.1007597631163124	-1.1627435530707473	-2.9205682459985436	1.516221991914315	-2.9233987518260407	-4.450074959020397	0.48960063210476434	-3.738922142397816	2.303390378114031	2.0653437947807145	9.039629013083312	-10.261817761480222	11.899068341351562
-3.6663002782544982	-2.969511135469153	-2.6986207343349253	2.0541641076770523	-2.5091212017425777	-3.8265449758126433	-4.488510723034974	0.1742884086437657	0.1094032728602512	4.074333188268032	-0.8917998518724709	-16.890638986697997	-0.9122455705676443
-2.215338323840469	3.062722326162554	3.768785714186537	3.103488376729919	-2.2582541999939365	-4.686906912059884	-1.5574632746528252	-4.7719208883222075	1.393878658495181	-0.3347847429440298	0.019844154362029742	1.3888588496508076	-2.9442631235088963
-3.4373716506285557	-4.321694247191613	4.563703945419483	-3.575905182630701	1.5433915546931658	1.011704284639241	1.110658733196198	-4.270713665885521	2.4917194729158334	3.6778515838839017	0.06508382326858209	8.992480212765752	-1.3255835696854779
4.7389612130881815	-2.288473472680609	-1.4879182235963473	-3.241905456150278	-2.745192260014279	-0.19791102883903378	-4.990999539539431	1.9396963752259335	-3.4603083942589254	-2.498686411333777	-1.57076952811698	-5.125719271165785	-5.013916075911483
-1.303721120150776	0.9810500795115011	-1.7803609692357316	4.7662881193760835	-2.3585926723678083	-4.065621691527447	-3.964450665508484	2.8436677404492103	-2.39477524648247	-3.7853958108594044	-0.523577872038169	8.80025639418507	-1.8387681459500684
-2.7422804350842735	1.8521384041331022	-3.8189583312829667	1.2378408480930148	1.1380215850414945	-2.289957174707448	1.7940784130281724	-4.199781556113777	0.356092607742136	-1.892794306437664	1.5999811921826823	-1.1426505723433436	1.3707540894527015
-4.508788207217592	1.6275263959714685	-2.3087116927356064	-4.86398921577102	-0.36733659261954443	2.598417533955711	2.7400411973484404	-1.0747083132840896	-0.9085979148496968	3.028690247908619	-2.9683931793102327	-1.765805222874102	-2.3319673968111303
-3.6013458193105508	-3.8383739144090656	-2.6273223992496817	-1.8985782674253073	4.044453751330661	-0.2638746812184092	2.185237302055394	3.037497354951702	1.8736136243271542	0.920835922039247	-1.1982743410547294	22.19642588715266	-0.6813184903072655
2.427426170336089	2.923347174117387	4.691854861001563	3.4573837749660825	1.2955015400263017	-1.7525382524929345	-2.3953869652167525	-0.2684987043438438	-1.7218568316461411	2.1445286820871043	2.028305800954085	1.7379731385935422	2.2340411519284595
-1.483836684940428	2.8106046008165624	-3.8297244669161215	4.105795968023116	3.1225711956063673	4.537591019038519	-2.0790399700094953	1.486533181913451	-0.8287583329663359	-0.8974477778585239	-0.01544163530056819	18.150503958613182	0.8658666919404417
2.1242553720567336	4.526228209529533	2.160220328183435	3.5551105485683827	-4.731411314904826	2.794422383054041	0.3632949925674538	1.5736001387819503	3.479313393381325	0.9848520471289195	1.2245352219378787	4.6292742758158845	0.6252842526288769
3.0923332719820333	4.4733308815464525	-3.5792222700769805	-0.19716924628954136	2.4461891858454976	3.914693968039998	1.2683647042158661	3.3255717496390265	-4.554106174469981	4.062873845430147	-4.395448571257347	-11.430934319642805	-20.089950409809216
-4.782395079130497	-2.3375826018595323	0.41874249241729267	-2.9455452606302748	0.8666037420198798	-2.9982963373608564	-1.2307219543884051	4.542224002750787	-0.010329369509088693	2.203258828451668	2.5656441170948137	11.39663328275159	3.274609960494834
0.8630602551929947	-0.18201365046098683	-2.285831699541654	3.980298214740742	2.649506441796526	-0.4457759785077231	0.9192521749881326	-2.5882591316703927	-2.137029331314376	1.558950230652365	-4.144237055653273	18.105171101170576	-4.935600048056633
1.7942998156248322	-2.96425599308857	-0.8333704261304877	-4.895882002441287	-0.07351776216094041	2.0975139238706886	0.4416250362686993	3.366468532539198	4.031056971913534	-0.3407842200425222	-14.786387248844983	-17.973854353815028	-16.466066965264346
1.5743097459912025	3.310705912106826	-2.5053843054008174	-0.7729239570452142	-3.4426720003779354	-3.0515804575494823	0.27064955888945796	-3.689469076256351	-4.504337875278268	-0.6778302384370303	-1.0461513487309078	-3.275319186303253	-0.8867686270402958
3.3484442637596477	3.9005431554505456	1.1966546041181134	2.7926868670856795	1.010450756073757	0.23897490764526808	1.4234173041860378	4.248136405745694	0.39992366121137746	-1.5518306489336742	2.7384191542980316	-4.330861019278532	2.151364655425365
-1.396077275940768	1.7079248332934522	-2.460245148500726	-1.4003414178222826	-0.18653366416818162	-0.5404634456734492	3.8750758869541784	-4.376817079866729	1.1860782330593107	-3.654596802908967	-6.612324604805701	4.094712220239821	-0.8191537270600557
-2.343661354540912	-2.908028766928812	2.560853449809059	0.10782694870690523	0.03622692575688902	3.367496618290941	0.13206002786981585	1.8034945859207134	-3.377107870307184	-1.1533096739208792	36.497833441372016	28.988673207417325	37.589271597086004
-2.852722887107025	-1.784868640252685	1.4136452471223127	-2.8731424921670587	-4.714297485539306	-3.083636185019898	1.527380046194752	4.788310855212655	2.2491621912876667	-1.8131290397998736	-0.7635881938116027	-29.39247402072696	-0.780906975971503
-2.0393583902196144	-1.808003747706728	4.3112431861972595	0.32842585530689394	-0.28860462896560435	-4.800843053676904	-3.9046342741224804	0.0984390217295914	-3.9538070516398505	-0.9576581124168584	-1.2316154632206961	4.89809846123764	-3.232874497153871
3.6904931264407317	-2.0438677349936607	4.4305699781579655	4.711838256195666	1.3635799078274964	-1.3925101751820934	-0.3008456507631596	-0.8311388733049352	-3.409263499208338	0.9386478694134031	0.9529977312060351	7.135139284601078	2.8766665673007514
3.4111022619627445	-4.543385808394423	2.9044926014309596	-2.156603939110778	1.0181189874782213	-2.647413492349553	-4.857580968027716	-4.321015420370672	-1.53353414397422	-4.409773374145445	0.9358658768763415	-6.21054248398355	0.26766205572178603
-2.917229880306702	-4.874554714497723	-0.8390092975612475	-1.1246045035544538	-2.834309893043283	0.07714810025432861	-3.1616377184832056	2.93276570186078	4.023923717137073	-1.138667690353091	-2.981840858419643	10.248786011515055	4.4016258212676815
-0.17166875540592663	-1.360396411926704	-0.11514111812591654	2.556867023459306	-2.574022733165698	-4.0608694830925565	-3.443878847444335	-1.5224880959867901	-0.3454558855504253	3.6729326978120156	-15.242639709653792	-1.7274676154118556	-20.339191960312462
-4.330171338235559	2.9874611778054287	-2.432392330185884	-3.268353776615147	2.1360094800669422	-3.267024516703075	2.4209572496329717	0.9954182583875255	-2.656429110711925	-2.89758432578358	-0.14512496343812964	6.837103304242992	-1.7529862167427979
-1.4612826715610794	3.420401799322889	-3.452394272671846	-2.7319878033978737	-3.495130613268944	-0.675183014248053	3.0947020508925522	-1.4837798747844086	0.4304866107297265	1.4378686074384248	-1.333767221618131	-0.68179682377834	0.475654216734986
0.6633254190596478	2.7395181655105807	-4.521381743838756	-4.402920600362048	3.5342246110206936	4.941038511256993	-0.4270819124328078	-3.885633842837115	4.05620329505866	1.3944158605007795	1.7072375677107197	5.977372238259629	1.256119993903233
-3.7272621046703236	-0.22155369508306855	-4.064502854490999	-2.2952301591850155	4.166559001304332	1.220932431659726	1.7523762553565696	2.432746984756994	1.8172648029884062	3.9457354805882137	-5.223584472991876	-2.746968479723104	-5.496436651055122
3.1964936671725965	-3.8279379766764645	-3.7130930972737097	0.7061652688028452	2.912884893357621	3.0119995894526355	-2.4247452188803873	4.111378452980061	-2.4365851439653685	1.169844391541794	1.5416896633280848	8.953108105780847	1.9155612802382567
0.9255553294226004	3.3535959579217796	2.7338613399325364	2.2442345031818345	3.8825765202528775	-4.230229156725263	1.6547148379806984	4.018937194617905	-4.7678531332969065	2.586157741488604	2.447549977029465	2.004420194979685	1.4649552988103371
