x1	x2	x3	response
2.6116373165205697	2.3572050765644033	-3.342701986232328	5.1145291137006605
0.9014731200811728	-2.136835276668968	3.1668151481922475	0.15416460548080915
-1.1807548331758912	-2.37426167409563	-0.45792655382535585	-1.5133363215583737
3.182061366862696	-1.0332815468483791	-1.9892122451107221	26.88156399067208
0.06134307513880621	-0.3173943421918235	3.1646413322600573	60.88187637626532
1.4445127156749713	-4.920285910431393	-3.4002180784848335	0.28330498412254085
-2.39775701443111	-2.5240318477437143	2.8618738659575804	2.4028742714739995
-1.2122880448976456	-4.509500032362059	-3.128172329665299	-1.2016270898043802
4.1078220465423385	-3.3431359286475724	-0.1273661141362652	1.5960939452495757
0.9706174543658328	-4.641590273764187	1.31074266976173	0.00140805594585446
-2.7240474072093313	3.2107627030199595	-4.382750449429112	-4.5845741790100405
1.312722047126603	-4.302232717425816	0.9760665338844721	0.0013964128597506718
-1.075100488242148	2.258864821906097	0.545077249304037	-0.5011524804443784
4.232312027039928	-4.720577999992531	-0.5560999996825338	1.1740319665426513
3.837166879212379	-0.17873849615940074	-1.4818728408443693	1072.9242357019066
2.081354687022138	-4.7677908614792885	-3.2665990799155056	0.7689285255428796
2.558508971033664	4.775166392656233	-1.7465755695510077	0.7568069866545392
-1.801639683758769	-3.257909856762662	-1.7610637457052003	-1.852633403461119
1.4672993544172037	1.0120145380327976	-3.066910677482033	6.5241067351651045
-3.3797021082971748	2.3058197531805646	1.1618495018021253	0.29893725283368544
1.494531666529654	3.211718563542103	0.7266261653088559	0.04622736189668436
-2.482743492148006	0.29762692599149787	-0.1846289201450606	-111.93620813023506
0.9694547288392492	2.1189949716402188	0.5159377684507707	-0.010939377560129858
-2.421458544926912	2.294177640705522	-3.567856211518871	-7.171636713820346
-4.885930134087685	-1.2726299603810687	3.7752116182322144	20.326013029768465
-2.1805639293412615	-1.3386853979020996	-0.699451755261844	-7.428647933096215
3.9790152181735827	-0.5530452433393123	0.38388137328269867	29.899881215142525
2.7209237266782793	3.665849772741156	-0.14825984376476953	0.6060346520248457
-3.7849450946018734	2.841792697823145	-1.4660693264665126	-3.179901490511074
-4.51905815051992	0.010821223749479358	2.9659869305367117	191458.94101015708
-0.5364488623250274	0.6547256253441516	-0.9307919049575961	-19.704339982225452
4.259694567225472	-0.27929025996707857	4.610219685633378	-788.470068760352
0.6247834045602136	2.9692741894176056	2.1442303452396185	0.15582417565595977
4.551369695148793	4.085467256782527	0.8981578495919971	0.11930918804309515
4.467314765319012	-3.0403563520599652	-1.5629918890469838	5.212869037257923
-2.287737082111688	-2.386081473680548	-3.186890022218718	-5.902927379286661
-4.5388175313781165	-3.1838397120900916	0.062299428332255324	-1.057233745665858
-4.183510672419748	-2.8030226218742724	-1.221424215556711	-3.0998437840636974
1.1825356699586287	-3.7376440691720103	0.4197175302758671	0.025796979272332318
-2.4153689690549185	-2.1682333616531526	-3.2762521128924416	-7.506725048625342
1.8213078645080714	-4.646445202281404	1.4303626713936302	-0.060053224421359
-0.5789811482899161	-4.954543221281993	0.5844262446179327	-0.07580454172602025
-2.7558177342488896	-3.1891548650149595	4.764954190301804	3.269835737889197
3.478841236390947	3.6625264819151493	-3.2871235770292593	3.644598133978023
3.5837816708908647	-0.5617846611197308	-3.1116402243996246	157.38860501881896
1.1196030194922724	4.705032100181569	-1.5552273851648222	0.046637513737975325
-4.353189977048922	3.7275820412806766	-2.9736786452938557	-3.199807107198023
3.709091255967648	1.2699243157167217	-4.816748739756398	46.59680404511357
-0.3924217931172791	-2.2965908940402113	0.8300997561081536	-0.12947980209526255
3.0541320314470806	-0.6982018239881871	-2.5012822928918323	63.72183229141492
4.871571702896933	-4.38369686870095	-1.2524434468556631	2.654588075795469
4.185003370009239	-3.2712151187559724	4.6916043309988815	-5.6686366567589666
1.8927730132028842	3.0778230037661007	-2.577565192189204	1.247642757684484
2.9731090000671436	0.7524242038794764	2.4007240500842926	-20.84184616340369
-1.311583937581715	-4.4550211590929925	0.19860922648531343	-0.24754393835337796
-1.8181426806909928	-3.178134444912055	3.63289783618486	1.8647665928943995
-2.760431882302302	2.2144474047097082	1.7079436887644714	1.2763258994401285
1.0138541455996295	-2.535036980803902	-1.8953776433755278	0.02083838978282284
-1.3370469887034275	-0.030878140804089682	4.1179293094479945	20223.332879455298
-2.3335712461891034	-4.476160527687663	4.1818717664065606	1.2876965020913596
4.600115198392906	-3.7773135422209734	3.801081679492924	-3.9265656163660787
0.5609141666835029	-4.875879631074763	0.7316660477604922	-0.015751083011571285
0.6494216133197561	0.6146621300521389	-3.3015428759946754	-12.806169932103254
-0.9165995357611205	-2.087152283669942	4.704474139149802	4.479025623200167
4.663355849181199	2.3957688004783453	-4.435309759130028	19.50143665528913
-0.7258788933492077	-0.4085593071395266	4.689322371856035	106.69278999695149
-0.509355433520434	-2.017808717137913	-0.47449684579483087	-1.560344724200429
-4.068856272329579	-2.2480096954444138	2.5568349496090903	3.329803852264232
2.2463084996363056	-4.88813264426189	-4.781771347696807	1.1668451941060385
-1.852678661617663	1.5465675534565317	-0.24368944529244807	-3.754324066434838
3.7728097425920257	0.9644610762781856	3.3329136485263255	-33.502594820454426
-2.9330066301261812	4.1725802643125345	3.082026731610565	1.0909964441072961
-4.214074266957307	-0.23883954718342437	-3.9189701213355166	-948.9462055458046
0.4138800630688477	2.7789430479890695	-3.4142656482217424	-1.0484894454230396
4.797370662882779	-4.913406667586514	1.28961786024023	-0.26268863202619563
3.480969599509354	-3.232062711538611	2.6949314347735918	-1.8524746254721556
1.6338573131505543	-3.5876033240462055	1.0933471839973965	-0.016484655608352057
-1.74236298672086	4.010011006530711	1.001978906311919	8.622333095809814E-4
0.9343119275300324	2.0835430338726733	-3.9381428405746624	-0.24726673789565384
-2.7367726153421668	-3.0290489897257524	-1.7868891445180157	-2.673410379746411
3.9521500898309547	-0.01864528060084858	4.884901133936424	-163644.2716056029
3.618071094422607	3.784193360732111	-3.4216311288022414	3.8000262690619886
0.21047858048614643	-4.078071642155793	1.1171019540260216	0.01703641263499117
4.664341908726335	-3.159403690978243	1.04665790057755	-0.09630397274813754
3.7911272501430187	0.8999136851449494	-0.024901606900092688	17.06744822081364
-0.10398762200929568	-2.6873877517424374	1.281421245536551	0.12772881034568168
0.3636200270924501	4.9534248248944674	2.643859208871673	0.13273251038776832
0.5088683977411161	4.322039019924313	3.502582404468628	0.20797549152277833
3.401382288697741	4.70828449549197	3.1910397067838385	-1.0790819886992271
4.071309638129158	3.1867336860609843	-2.5461579404660126	5.426910014630657
-3.342744757486369	-3.3455040754007426	4.057281765465273	2.6671824248530758
3.7714392018138607	-3.328081797362281	-4.710638212145231	6.882331158848875
3.9900366306538366	0.6042715412768782	2.578891927213226	-64.53778565800164
3.6364520905905344	4.599807979186668	-4.917743637838048	3.4763105226251922
3.503416034023507	0.3623092314756269	0.34369514440643556	57.798430580040204
3.8609932551588795	1.0548509868719798	1.3248723311909245	-4.0819762722193325
-3.0228958829020702	-2.2177272498794864	3.9611540453212815	5.579524824885524
-0.16979298080488725	0.12219352369382097	-3.843020417629531	-1119.2782793673293
-3.6202197744558173	4.559271550336788	4.467851649032385	1.6977329019382863
4.082559371388285	3.319152034060348	-2.8440182659488866	5.452930302168844
0.34101691477770046	4.381044810205546	-0.14320976623051607	-0.12190868645503819
-2.077070133791864	-2.827656085733954	2.9799724994053944	1.8927926690068002
-4.345342271132989	-1.4113149606842335	2.724937122715102	9.680799761965199
2.8573404693265765	2.649219248340663	-4.309321244337614	5.901413244539127
2.8630606734319386	-2.9669057643397876	1.733171297608215	-0.6522802044392086
-3.2397344025043493	-0.891549468020699	-4.48655251790293	-66.31156583390263
3.747750877549084	4.201614016152579	0.2650482377832297	0.5488944820460698
4.580680007984782	1.1689862495898105	-1.4763237379863403	35.91952510585313
-0.011318140592317505	-0.6301198302692992	-0.5017972568275342	-11.462591134232053
3.414548888559043	4.3364256205688285	2.2854228578081894	-0.7518893666112139
1.5565539238528938	0.04012558229126206	2.051067497344067	-1290.9121261590958
0.4838140740154495	3.6352963791186674	-3.095983152685493	-0.5043627559513096
-4.380677857634843	-4.614153658258929	-0.23201390556653934	-0.6495467169196145
4.623286872527913	2.9881273247127886	-4.020150711399195	11.366471500536633
-0.7322794479685708	2.054641648082626	-1.7684365666451196	-3.175481873104496
-4.4608582155807035	3.112008025529434	1.348278429750474	0.4074114670793326
4.431643288746221	-1.6993776268065064	-3.2401993465482204	27.145811314064442
4.711680786608625	3.569417597389821	-1.3622403036767317	3.9039438764384147
0.5496727076442127	4.933227778900376	-3.6814501646930884	-0.2749924316905273
0.31008040829493844	3.955088936544236	-4.954438923410889	-0.813069924379007
-0.7082884482111327	-2.5174321102488086	-3.3378469965066673	-3.2758280130992983
-0.09877041827631494	-1.4891436468287953	2.382227507111069	2.0345391886661806
-2.312816148861029	3.888214511836564	-4.344365849414499	-2.8533624456313156
-3.3046100935411014	3.5659186349473018	4.5305115028420815	2.6949312763967956
-2.0100927682438696	-4.891841391133587	-1.9769053342906187	-0.9353519641612005
1.2990276816616522	3.7745346895654404	-0.24626333732640227	0.09018780943186427
-1.5293842916273337	2.600623555728613	2.44529753698807	1.4064757072266407
3.7541903486124326	-0.815537762260564	1.6182205788469428	-12.296507227171315
2.868032134210324	0.5305414232212264	-2.9250430237569134	109.57261972921762
3.442456206763726	3.5787538536027004	3.1039044983142823	-1.8355626220377415
3.5919492153738126	1.7654617361416634	-3.9252549155017693	19.174934644453746
4.221713767189634	-4.5040608832278615	3.299907155937932	-1.8963170773306104
-4.056707140349117	3.8169148918930755	-2.0218895427006	-2.2385102804992068
2.0415372442845605	-3.1020413627591523	-4.955678013685	2.429981192629174
-4.073303652973264	3.5110051271147	-0.3620285716690521	-1.194921413713117
3.9371695292116975	3.014058220349856	1.1908821521064894	-0.3053773998715287
0.8545346581351847	0.5882186099382398	3.718304192581293	3.7488279771039763
3.5163036573799786	-2.321460443676673	1.6836018264192907	-1.4768700220752378
0.3952344664037373	-0.01720961389055109	-0.6026141289593987	-10221.349374215008
-4.796078596554758	-3.919152278939524	-0.7976414916958543	-1.3753958131393103
1.3643093922073577	-1.8440563237820284	3.831600740248586	-1.0538485488961333
0.06911355271884467	-4.318181138951278	-2.6904400108164808	-0.5565528153141791
-4.900937525304703	-0.4118992799326824	-0.5384472182767066	-107.72815275207597
1.0885110817172174	2.8875599816381836	-2.6237399332600866	0.12949816812701384
