x1	x2	response
1.4640384866527514	-2.972404425566615	8.846166458842635
-3.7017627986666324	-4.881485030355107	255.2948852118773
-3.4739554537693373	-3.234997673497758	196.03804010204902
-3.27837931558478	3.4668768927715714	153.29259084115728
-4.131797489313316	2.957808848588142	363.398188452569
2.6270048243102426	0.33611912689488843	29.216934464509084
-2.354691893188774	-4.178527087348838	56.70663450257524
-1.4344578955553287	2.8469321130653205	8.391222892465592
-1.5492371856965734	-1.9695088546340078	13.388023274780856
-2.2801364709785323	-3.2268290475033345	47.317355467231145
0.5463379669777346	1.4133064557834727	-0.488569270834027
-1.7931045857678498	2.9214281464734446	17.448841786298125
-2.208597387725264	-2.279098232336815	39.44349718285415
-4.244537326066167	2.321379775421761	401.4227740812377
2.294626654824393	4.791406757274105	22.328963554442666
-3.2407680842765774	1.690839384633609	144.07918832929528
3.1568738406590082	-4.268126511029803	81.23385455417505
2.0824921469770716	-4.780475567447768	25.98325680454635
4.582197480313146	4.099701976447918	348.94824158890805
-0.06426659087912512	-2.6418820595894044	6.131934960021111
3.1045621507790795	2.4900294001885186	63.58431874539457
-4.360072295686707	4.004290873203814	448.2877215889589
2.711112222181436	-4.578281943294754	49.15599223949021
-2.8371228304200145	-3.7550755236452362	98.43281023908617
2.238514233754099	-0.03658682011397829	13.929761790393723
-2.0620568719706	1.6438497010451423	26.555470936909153
1.5771002921082502	-0.8475339651210492	3.470444875904267
2.664924435498036	2.9570052092060415	32.92499427883379
1.938246746882606	3.9333404224125257	10.634186397141479
-2.4551944968693364	3.111984351885887	52.86664540827195
0.7236222585627905	-0.9215373412116126	1.2414306628646572
3.7145496214693736	-1.6934731493759103	142.25595486693823
3.380643484439961	-2.646712661776438	98.12906114323397
1.525063692978856	-1.839413694499127	5.393547808478831
3.0366810970478344	4.04869081119838	61.179519031762936
3.744916628386756	2.9991817286130136	145.66196384270617
3.6752579035188973	0.9276285586533195	132.31211106928424
-2.2256568901965643	3.5483231870856944	38.309518751602816
4.150692037505358	4.619316557445414	231.35299412967217
0.5185204323385495	-2.4061252246845655	5.233720885312086
-1.5666704898785468	-0.4569647814158362	10.431053971700909
4.696059616144023	1.4832995092721326	382.38844643832925
2.13572594021843	-0.44502882241574326	11.608001818403112
2.0481012933568357	1.7428091704984556	8.78034022732628
-3.4091693054095473	-4.314652790077947	188.32662053233733
-2.8346348676879805	3.5375176239324304	90.05994109518643
-0.4635641956217871	-0.430582839014364	0.6690782271204403
-4.535050308839665	-1.7802232615290925	519.6241349383963
-4.194147701928638	3.4747308538310744	385.77975547892703
0.22563711517734575	1.7909521526956143	-0.19609296447729707
2.332980670097868	-1.811598318639235	20.378656998635545
-3.47009178863987	-0.2555295907049633	187.07202985999857
-0.7493557244247393	-0.5480637428345609	1.4343598296903803
4.462824110839126	1.4630534375261641	307.4009224279335
2.894259870803447	2.117518839823326	46.049737544410796
-0.017610840175599662	-0.8893704641022033	1.2848659333545207
-2.8813794431023734	-1.2515353675233012	94.88589308751295
-0.49704008098468755	1.789488437410819	-0.004527696724585528
-3.5062314559777263	-4.002112155250775	206.24902915299484
3.422714799222323	-4.3741693159208666	111.0845008115641
-1.3333561995885623	-2.22653963142484	10.236481961113933
4.578161030401711	4.401933196893509	348.63343033737
3.458388475086048	-1.067540003111378	103.32585988069164
-0.07690272819013888	3.370736102632746	2.310684614920371
3.112900407587958	-2.94986134743613	71.03522034945634
-2.3935845210071927	0.9687314964861127	46.03819503259173
1.520424511216869	2.665770216658256	2.716557879528498
-2.9374327368540154	-0.7143865408478343	100.76643505162458
0.21067739544440833	0.33456156767904943	-0.2859767300942136
-3.2695193236587072	4.354228371771175	154.34668611286165
-4.556797367829812	3.7999421822724564	529.1994124965163
2.5811661611220185	1.5919377821389658	26.866208954784955
3.8183578277653947	-1.3504243714763065	159.16335375086018
0.7611974011732494	0.05459318573009053	-0.15842784962777953
3.4905380522577545	4.929760505960871	113.1396406470462
-0.6512863292808948	1.5568885244336794	0.11124454814053175
4.285942006454723	0.36672285846433983	258.4019117002508
-2.529461967123509	-2.8320542160096975	63.962946982541276
2.810390110476794	2.0796237107970894	40.26853591120713
4.843461988092013	4.108556935417148	441.0386878559284
-2.0215886526180773	0.9689382962719453	24.464456001186484
1.1796971708545207	0.6565948295895385	-0.1460154970637878
-1.6969883469837632	-1.6748108742937875	16.25731388892218
2.835951400120681	-4.690329228955729	57.56518493743634
4.756244600771662	-1.3731549317986236	406.4694919524772
3.5875378853862063	-0.840794353253246	120.66903252944704
2.043909888383669	-4.017476911353518	21.0010368044237
-2.5266225555477506	-2.802345565115758	63.61160081891208
-3.266600161272455	4.221462669305275	153.4090842043865
4.284710012128098	-4.889296682523447	275.2233613754618
2.831929176138626	2.247567352015639	41.88420049235903
2.4597847196924247	2.9988337398976617	23.223684974832658
4.133075222699709	-3.053863911596072	228.9197729554484
-0.10125393819851691	-3.572267690655565	9.95395912021787
-2.067232858459552	-4.331262908066113	40.80779120845303
0.5273962141701825	-1.775401905787616	3.282099941409781
-3.4384395911342103	-0.879496269813103	181.69864636306903
3.315453913915901	1.5174765155545291	84.01886627866212
1.5882392709621298	3.3354599998437795	4.58387315866988
0.8943961486611052	-4.342665558470941	13.696481537330573
0.5204913807172771	-3.650687709591338	10.246834021468676
-3.0780856752371633	1.8676579309290862	118.8083424832038
-2.6383977372087477	1.1654707404918536	66.33745979112355
4.904471103674036	4.733943598749914	467.08688497490755
-3.5221792096617808	1.658893184892766	197.31487548032786
