x1	x2	x3	x4	x5	response	response+gaussian	response+slash
-4.443088303596366	-0.0658868707453717	-4.425253177247158	-4.674034239733565	-3.9249325937354795	2.6405093886819144	-3358.715887701471	123.61948313453792
-3.1175742890163747	3.0292870513521013	-0.7916449474131575	-1.0720296092724544	1.9061852209899381	3.9680552793219124	-4564.775042276968	-821.0357600905553
2.328043359147827	2.7908528803888384	-4.59954005929151	-4.235522362075342	0.631686997068714	-4.725054285080327	4918.178530012778	76.18008074161
2.047266229770017	-2.195984280322245	-2.0735053350383725	2.591244055222904	-4.100551787072696	0.9493594896868373	-7709.585912743584	-113.93853690473658
-4.010701445849123	4.371148049766823	3.1938027756252634	1.9020864289714403	4.182571281217271	1.4237506062766334	-11503.519526678427	-16.157517492535472
-1.4802215502134688	0.3109124437937112	-0.3982431011512313	-0.26190341454308896	-1.7460696637381012	1.3847951407777872	-14006.336678011414	-278.7177656266026
3.9372855421991844	3.5505278043326207	1.267758095844906	3.229914890681192	-3.617200367439408	1.1024245299473125	-6164.748376322914	187.61582036194488
-3.1295850747935083	4.790786926479363	-4.225832843396388	-4.731303330203838	-2.006492910394553	-3.669421746016153	6333.536139432363	79.50935814743013
3.040616512604972	-4.471848465550741	-0.9207471812219525	-2.2564091913259587	4.8725326743391495	0.7539001160420288	-9960.558095298811	64.43816633017424
2.7088488472321934	3.233100205474834	1.2786261416087363	-1.1650787352014458	-2.639384684839716	1.9792058484684592	-14372.709554910733	-204.18205771119113
3.163756629404343	-0.4205651972401627	-2.601438101518956	2.2964752153701777	-0.26317985376342534	10.567039928024803	-7443.876291756789	20.073378786955963
-1.8515191323349347	-3.9174479008556684	-4.438332052281973	1.4816722157369355	-3.6263604434638075	2.2292443787877323	10610.867055166811	1010.9963297405661
4.7720903804891694	4.1995445436779075	-2.421575423513913	-0.3846363989346644	-3.1075160704940785	2.165253893062074	2534.839099371841	-2.797841196089231
4.859666752548685	-4.683765997602451	-2.5083263432277416	-4.214607354378737	-1.639770354643424	-0.06743741317582919	-25924.161203028514	-54.82400932817202
-4.172997826511512	-3.9360826796610846	-3.3725453078972247	4.701697698403255	2.298867902085454	1.9585235040758104	6639.496294437167	-115.96232307456324
-1.3327509244216351	-3.461914334412942	2.225805316627855	-4.413212018172031	-0.016690913943213204	0.24890457658371634	-2848.7297416825627	516.6648373062078
-4.857619707754538	-0.3761608571291042	3.16289395070082	0.6185877552472938	2.786687265163267	3.1606434795611706	-1277.0633744304869	-167.28240144255523
2.3203900806560007	-1.3127932799914408	4.930479973358448	3.848571168727844	-4.606479848128904	1.4990308821252492	5401.880914943826	-254.3172688098641
1.1296739705070564	3.134049171963829	-1.8604904856487736	3.6395630680686306	4.3373932769168775	1.0161939224174594	1911.457380739153	-117.46965059240108
-0.17396179662221734	4.267820536469248	-4.349462832366294	0.2162696746256012	4.97867777707461	1.3264345615257187	3469.8174871426063	-180.2339086592023
-4.989045571418113	2.8444191516594364	1.2842514342242515	0.18435640254308439	-3.75957930381571	1.068748035007633	-23304.29319063698	28.330040453955405
-3.7267108933614512	1.2536708519565813	2.473239980699258	-2.2507309450754445	3.7316259371438854	1.3585847949631957	14378.09429653687	3028.712414183226
-4.486882002465533	0.379433955979418	-3.548825583064592	-2.8032040763776123	-3.09534266781472	3.3352098948409696	-5045.352182318922	429.3745597106104
2.0973053295438717	-0.14817325473656773	-4.0439564331172075	-3.969910576453194	3.5480906739007487	2.9957289191724086	2848.5480475724767	128.1303746405265
0.4374597920025156	3.909060648619116	-0.5296421282592689	4.967939830064331	-0.3180056978984416	1.2390165539919304	2920.18845875548	5.263758259236521
0.48247086393899163	3.765077306476794	-1.7679498704832417	3.7434162444770944	3.352340156658407	1.298335136639819	2319.363541828949	199.14937717686692
-2.225432053267199	3.5455724018339794	1.6016481471717388	-2.256920258042511	1.1346539088236254	-8.721962149622694	237.7538803529639	-337.74478351626624
3.360478216789586	0.3843085183932091	1.4558837085131966	1.914888178123788	3.4185956322348137	1.0535977243488746	-5894.151275121833	-449.2676651900163
1.9334046374378655	-3.0228997093527776	2.303749107837696	-4.325462105731425	-0.7148653818307746	0.06563773488634073	-16604.70417962883	5.913648488737894
2.0267060867431503	-2.8302538052752233	-4.481735723981661	1.6666216436959305	-2.2706798240116424	9.570784034288225	7038.299138308276	108.32968665005707
-3.3147356613802446	-3.804476497330093	1.8575404181313884	-0.7750470501858064	0.8503662669759553	89.39779009036073	9040.51738035123	-20.61391214185683
-3.3845439763835183	0.3212397201078341	-3.0160403526438495	0.7166619994786867	4.838135249900198	1.0576239209722778	-16501.123228676817	24.401972025319186
-3.6208985340308075	-1.6495743989297318	-1.6132535376368917	-1.5491476061867293	-2.116478604512438	2.092027167519069	13228.275772552166	-160.16735549773466
-2.0895160719598502	-4.547403726991549	4.7704600079057045	-2.6609647765656277	2.1668237639128964	42.067092752621825	3879.677489461189	-13401.588267661584
-2.5632925680879124	-1.6498925215926596	4.227752369818672	-1.3020808757728277	0.012646138191174217	-137.6707193557009	-8871.68984364397	-203.07709018447878
0.6222168543778981	0.41440687583662594	2.4902722933659804	1.3070751863166432	-3.3244376800298348	1.5720816645951383	2060.018196139349	-1043.6054783309485
-2.062032904369584	2.4542285860494273	3.4232127271908457	-2.8571671668552256	-3.7591081208579036	1.885605769892306	11752.8326188737	108.96546149953838
