3.440379	-1.000000	
4.509746	-1.000000	
0.019743	-1.000000	
1.521635	-1.000000	
0.004097	-1.000000	
4.129906	-1.000000	
3.111031	-1.000000	
2.484191	-1.000000	
2.666967	-1.000000	
0.000000	-1.000000	
4.248232	-1.000000	
5.684982	-1.000000	
4.036591	-1.000000	
0.008605	-1.000000	
0.000067	-1.000000	
0.498783	-1.000000	
0.699551	-1.000000	
5.198901	-1.000000	
0.013578	-1.000000	
4.281038	-1.000000	
0.000124	-1.000000	
3.701341	-1.000000	
3.003940	-1.000000	
2.630340	-1.000000	
2.750805	-1.000000	
0.005362	-1.000000	
1.647354	-1.000000	
0.000009	-1.000000	
0.928697	-1.000000	
0.014988	-1.000000	
0.193444	-1.000000	
0.000419	-1.000000	
0.001080	-1.000000	
0.612877	-1.000000	
0.018798	-1.000000	
0.001555	-1.000000	
0.166366	-1.000000	
2.246333	-1.000000	
0.280232	-1.000000	
0.000452	-1.000000	
0.000075	-1.000000	
3.998162	-1.000000	
1.736231	-1.000000	
0.000408	-1.000000	
0.918411	-1.000000	
0.253020	-1.000000	
0.000521	-1.000000	
3.963003	-1.000000	
2.841321	-1.000000	
1.893369	-1.000000	
4.529992	-1.000000	
0.094711	-1.000000	
0.017487	-1.000000	
0.043634	-1.000000	
0.005341	-1.000000	
0.808975	-1.000000	
1.896977	-1.000000	
0.000181	-1.000000	
4.350742	-1.000000	
4.898373	-1.000000	
1.977069	-1.000000	
0.274494	-1.000000	
2.557313	-1.000000	
1.645345	-1.000000	
0.001067	-1.000000	
0.017554	-1.000000	
0.000184	-1.000000	
0.244564	-1.000000	
4.070981	-1.000000	
0.000982	-1.000000	
3.014413	-1.000000	
0.362654	-1.000000	
5.430456	-1.000000	
0.642669	-1.000000	
0.015021	-1.000000	
0.000707	-1.000000	
5.901758	-1.000000	
4.812396	-1.000000	
0.002780	-1.000000	
4.509471	-1.000000	
0.002164	-1.000000	
1.917323	-1.000000	
4.323529	-1.000000	
3.016111	-1.000000	
0.304769	-1.000000	
0.029760	-1.000000	
0.000873	-1.000000	
2.006459	-1.000000	
1.647126	-1.000000	
0.041583	-1.000000	
3.678655	-1.000000	
0.010683	-1.000000	
0.251025	-1.000000	
0.004887	-1.000000	
0.000000	-1.000000	
0.530374	-1.000000	
0.002639	-1.000000	
2.090320	-1.000000	
0.000433	-1.000000	
5.865826	-1.000000	
