930696157601.351685	-1.000000	
67954351160973.335938	-1.000000	
500891023615160564328806311749430797816840188975199722432344299536870747548439019520.000000	-1.000000	
967525416866.103638	-1.000000	
38956153217521.148438	-1.000000	
1523337900050.834961	-1.000000	
931648338410.506226	-1.000000	
5088654032729.313477	-1.000000	
1032403493268.046387	-1.000000	
941165637193.817017	-1.000000	
931010077987.808594	-1.000000	
967722660751.060669	-1.000000	
inf	-1.000000	
930807893314.340210	-1.000000	
8924035931463.367188	-1.000000	
inf	-1.000000	
932327985514.812378	-1.000000	
959955713519613824.000000	-1.000000	
inf	-1.000000	
5373587019262.062500	-1.000000	
931122006421.699097	-1.000000	
inf	-1.000000	
inf	-1.000000	
931769811535.204346	-1.000000	
1237452224265.922363	-1.000000	
957384900774.460449	-1.000000	
25048356938765.824219	-1.000000	
3093584397586.562012	-1.000000	
932548344670.781128	-1.000000	
1875224279168259.250000	-1.000000	
1558846459943.896729	-1.000000	
931033668382.547729	-1.000000	
936433473692.536133	-1.000000	
931610365584.881104	-1.000000	
280714167300258112.000000	-1.000000	
inf	-1.000000	
1056719539418.777710	-1.000000	
1830390870307.085205	-1.000000	
inf	-1.000000	
931519234890.535156	-1.000000	
inf	-1.000000	
932162605314.574829	-1.000000	
931225192559.986084	-1.000000	
932364519985.157959	-1.000000	
930913776063.492310	-1.000000	
3152088898655.526855	-1.000000	
inf	-1.000000	
934008750524.290771	-1.000000	
934397673967.076050	-1.000000	
4231907186945480.500000	-1.000000	
934101207902.982544	-1.000000	
947157966484.485474	-1.000000	
930865630316.127319	-1.000000	
936911023544.374390	-1.000000	
932835107443.867798	-1.000000	
931843360312.312744	-1.000000	
932329173327.880981	-1.000000	
957948359333.369141	-1.000000	
200234375583616855528200211175976486236623221135434869008595104198992191216049693228843490452156635420455720544827176740340870633698831282311352109132460204161100318855896877877952512.000000	-1.000000	
7553480639617.807617	-1.000000	
1380210239366.012451	-1.000000	
931856551614.142212	-1.000000	
932470114041.568115	-1.000000	
7092670236374.732422	-1.000000	
930940867172.487793	-1.000000	
1118837615527.079346	-1.000000	
36853026309045.234375	-1.000000	
936400138334.041870	-1.000000	
inf	-1.000000	
17314429723455.964844	-1.000000	
42495466227304.929688	-1.000000	
500524450392478361983915510359131344110786286666645504.000000	-1.000000	
36620140153193888.000000	-1.000000	
931061208848.029175	-1.000000	
inf	-1.000000	
4596652197493.925781	-1.000000	
1106854478448.416260	-1.000000	
3311568650680.636719	-1.000000	
931013702637.600830	-1.000000	
930655609433.351196	-1.000000	
930876526384.147461	-1.000000	
931034186272.930908	-1.000000	
2027914098615.809082	-1.000000	
2225827319710.297363	-1.000000	
4293843678051857155423391236969536165296855842816.000000	-1.000000	
950172817231.112915	-1.000000	
13533963962223.876953	-1.000000	
483418517696490139642557134645755904.000000	-1.000000	
930698919937.450928	-1.000000	
37475603425045.281250	-1.000000	
931034160315.699097	-1.000000	
18041352000638.558594	-1.000000	
989723059212.922729	-1.000000	
930990270525.109619	-1.000000	
4053299790138.479492	-1.000000	
981659319451.052368	-1.000000	
930879515551.199097	-1.000000	
931454088315.849487	-1.000000	
930878552702.805908	-1.000000	
28860337545646576.000000	-1.000000	
