580110968.124755	-1.000000	
580672542.801444	-1.000000	
583187231.772482	-1.000000	
580985160.744336	-1.000000	
581396975.633640	-1.000000	
592297578.116487	-1.000000	
578953645.789566	-1.000000	
inf	-1.000000	
5422830911940373.000000	-1.000000	
629012569.759939	-1.000000	
587199464.582319	-1.000000	
591400666.661238	-1.000000	
594804739.356016	-1.000000	
588895610.984446	-1.000000	
580880996.019935	-1.000000	
580868817.613317	-1.000000	
581664686.631684	-1.000000	
652422647.136066	-1.000000	
588191653.059506	-1.000000	
580869121.757205	-1.000000	
580862758.313044	-1.000000	
579547374.292491	-1.000000	
798102583.557341	-1.000000	
628713922.489088	-1.000000	
83872468323410.656250	-1.000000	
585683804.451914	-1.000000	
591944495.772613	-1.000000	
585815280.301549	-1.000000	
2637717571730.655273	-1.000000	
592479654.113785	-1.000000	
579230630.314257	-1.000000	
585190168.150126	-1.000000	
592284031.851349	-1.000000	
586273352.329988	-1.000000	
581241984.001347	-1.000000	
580833967.819587	-1.000000	
642260008.899659	-1.000000	
643044636.352579	-1.000000	
585301842.761075	-1.000000	
577890938.275461	-1.000000	
580868126.770528	-1.000000	
775821221.371146	-1.000000	
582399926.025796	-1.000000	
580946564.644537	-1.000000	
580463457.712300	-1.000000	
579406389.563871	-1.000000	
720949767.982878	-1.000000	
581608268.031481	-1.000000	
656980796.374447	-1.000000	
581243042.386568	-1.000000	
738747597.968264	-1.000000	
580899137.319375	-1.000000	
579922910.818919	-1.000000	
713308766.687811	-1.000000	
580838197.294372	-1.000000	
579329357.421242	-1.000000	
580875064.400748	-1.000000	
580975956.696473	-1.000000	
580845282.366252	-1.000000	
579774101.364342	-1.000000	
869386092.496216	-1.000000	
580842829.608978	-1.000000	
593362956.980635	-1.000000	
584014487.924671	-1.000000	
580838481.730412	-1.000000	
580151103.923479	-1.000000	
1806095331.903490	-1.000000	
583857387.878627	-1.000000	
581102175.709053	-1.000000	
598112237.590671	-1.000000	
579091552.590520	-1.000000	
580639463.403846	-1.000000	
585068047.563614	-1.000000	
581875636.634622	-1.000000	
586006826.105055	-1.000000	
579237228.873717	-1.000000	
583351690.343973	-1.000000	
601686561.651818	-1.000000	
581134081.101979	-1.000000	
582105325.799006	-1.000000	
984615002.506742	-1.000000	
580836492.068149	-1.000000	
580847396.327677	-1.000000	
715813324.170280	-1.000000	
835381440.807178	-1.000000	
980078678.927371	-1.000000	
592716856.240452	-1.000000	
600243573.684696	-1.000000	
580461941.726092	-1.000000	
580857615.777156	-1.000000	
606282000.897473	-1.000000	
579760983.092484	-1.000000	
583287616.766776	-1.000000	
583476859.201152	-1.000000	
590681216.903755	-1.000000	
595884065.474452	-1.000000	
596933455.846967	-1.000000	
620203854.426402	-1.000000	
654962883.190008	-1.000000	
580897544.277199	-1.000000	
