5485454.500080	-1.000000	
1445864.710311	-1.000000	
1105773968.636365	-1.000000	
9722772.393926	-1.000000	
8563991.255795	-1.000000	
1129941505.822978	-1.000000	
10557810.221271	-1.000000	
8985526.591236	-1.000000	
7790258.704023	-1.000000	
2793488.052801	-1.000000	
651194.682143	-1.000000	
10203205.735853	-1.000000	
23567582.317097	-1.000000	
972201.792924	-1.000000	
10583076.229702	-1.000000	
14059285.943790	-1.000000	
10290138.242639	-1.000000	
16693660.751183	-1.000000	
18018426.537290	-1.000000	
17014581.633430	-1.000000	
16555412.467226	-1.000000	
2844298.001064	-1.000000	
14734447.351940	-1.000000	
6533419.393947	-1.000000	
11535255.743940	-1.000000	
11633161.168898	-1.000000	
19996884.251178	-1.000000	
11828644.658175	-1.000000	
2335192.173403	-1.000000	
6417148.993965	-1.000000	
9759521.909912	-1.000000	
5275279.202079	-1.000000	
7040312.206349	-1.000000	
7540028.168070	-1.000000	
6743622.546416	-1.000000	
7585695.763223	-1.000000	
421373.529079	-1.000000	
5892334.931460	-1.000000	
5748670.450153	-1.000000	
442291.267939	-1.000000	
8253095.424793	-1.000000	
8638574.321892	-1.000000	
17895953.339458	-1.000000	
4000392.211020	-1.000000	
2488331.267617	-1.000000	
877862.601033	-1.000000	
5908206.361262	-1.000000	
14245058.010230	-1.000000	
17690354.590306	-1.000000	
16945122.915127	-1.000000	
8551556.182042	-1.000000	
11075090.460703	-1.000000	
17808235.736486	-1.000000	
17970294.135094	-1.000000	
6477089.678115	-1.000000	
2869785.817410	-1.000000	
9276280.749755	-1.000000	
6601770.053903	-1.000000	
788973.995207	-1.000000	
10070198.877464	-1.000000	
8317486.354746	-1.000000	
15222297.423793	-1.000000	
8833348.902138	-1.000000	
5491936.295118	-1.000000	
2992381.388756	-1.000000	
9834663.386240	-1.000000	
6466707.164679	-1.000000	
1808079.167866	-1.000000	
4326011.581993	-1.000000	
6520350.972149	-1.000000	
15881368.716648	-1.000000	
16933802.158588	-1.000000	
16632987.065335	-1.000000	
5813601.676608	-1.000000	
12334892.593308	-1.000000	
5706639.946166	-1.000000	
15789456.934282	-1.000000	
11734835.718611	-1.000000	
3961663.001600	-1.000000	
14894349.921594	-1.000000	
5551448.417993	-1.000000	
6947949.660098	-1.000000	
9602186.552890	-1.000000	
6161937.454841	-1.000000	
11942045.397438	-1.000000	
5835984.802791	-1.000000	
10904435.583078	-1.000000	
9268158.894093	-1.000000	
16784913.765395	-1.000000	
10493082.351460	-1.000000	
12704318.929925	-1.000000	
4288902.456318	-1.000000	
11191186.618828	-1.000000	
10414260.800450	-1.000000	
13443883.001564	-1.000000	
7394363.016293	-1.000000	
2797461.910347	-1.000000	
57611287.545947	-1.000000	
11876380.929485	-1.000000	
2194899.237871	-1.000000	
