1397886481722395.250000	-1.000000	
20672114166574.511719	-1.000000	
26188561083984.777344	-1.000000	
22012079339238.480469	-1.000000	
515690083137342.687500	-1.000000	
20422210843541.945312	-1.000000	
574690324034332034684865490258286056751835534189194641408.000000	-1.000000	
11554757177676.191406	-1.000000	
20686805061648.601562	-1.000000	
67453832039629.187500	-1.000000	
29251997825484.937500	-1.000000	
16241913024061.214844	-1.000000	
5596874701071.442383	-1.000000	
inf	-1.000000	
5243045091835.267578	-1.000000	
20711217360518.035156	-1.000000	
28809367568813.300781	-1.000000	
1007150241106952.000000	-1.000000	
27517531246808.160156	-1.000000	
20693445798040.070312	-1.000000	
911781614928019.500000	-1.000000	
38018825217927.617188	-1.000000	
1211269195967113.750000	-1.000000	
20728442186888.054688	-1.000000	
72918813863939.625000	-1.000000	
20682142915731.449219	-1.000000	
207083043606466.218750	-1.000000	
11437242746571.539062	-1.000000	
58957345829172.312500	-1.000000	
183601514996933.500000	-1.000000	
63208405977365.789062	-1.000000	
172554380502413.281250	-1.000000	
1337531825976941.000000	-1.000000	
18133257111306.585938	-1.000000	
29539817489731.585938	-1.000000	
20654695371917.328125	-1.000000	
20696150210321.867188	-1.000000	
19880855379938.664062	-1.000000	
26372478203628.375000	-1.000000	
392386579339646.187500	-1.000000	
20673751193600.968750	-1.000000	
41675288146853.523438	-1.000000	
3389184174821.274902	-1.000000	
144962565812562.093750	-1.000000	
29252722580720.578125	-1.000000	
20712983627344.218750	-1.000000	
53754795037448.710938	-1.000000	
20696396212431.519531	-1.000000	
12380464772062.007812	-1.000000	
30776334866379628.000000	-1.000000	
81782893856239.078125	-1.000000	
38763950870878.375000	-1.000000	
47788446750650.898438	-1.000000	
8139522938323.224609	-1.000000	
217416107557145.031250	-1.000000	
3942834310875.833008	-1.000000	
20587066220152.390625	-1.000000	
24513384914417.003906	-1.000000	
inf	-1.000000	
19257588174646.003906	-1.000000	
88464902959776.187500	-1.000000	
24520524265143.039062	-1.000000	
20626370951783.816406	-1.000000	
20656387851434.265625	-1.000000	
31657556905299.054688	-1.000000	
230799668847357.781250	-1.000000	
9266591830512.429688	-1.000000	
13746063556898.847656	-1.000000	
20935770925866.105469	-1.000000	
235323753310876.968750	-1.000000	
40372429580417.617188	-1.000000	
62456407967067.851562	-1.000000	
20833124677568.687500	-1.000000	
248052719198098.968750	-1.000000	
44402539518191.859375	-1.000000	
267808824311037.093750	-1.000000	
4774910447801.176758	-1.000000	
19924495360728.062500	-1.000000	
1910852810421858490366675678379465634540945408.000000	-1.000000	
33084993750227.800781	-1.000000	
213620865302819.031250	-1.000000	
20631814929731.003906	-1.000000	
85372476670621.187500	-1.000000	
20593067593360.609375	-1.000000	
6523683773393.146484	-1.000000	
733026541540899.750000	-1.000000	
20977673948460.640625	-1.000000	
39758491919518.078125	-1.000000	
35239416711927808.000000	-1.000000	
523774024221799496024064.000000	-1.000000	
28341183765179.734375	-1.000000	
20149803299872.511719	-1.000000	
248942928551992.468750	-1.000000	
38177052238844.765625	-1.000000	
26374459832439.996094	-1.000000	
inf	-1.000000	
7125981994739.380859	-1.000000	
20430500194484.546875	-1.000000	
23265427983480.777344	-1.000000	
20688573046400.074219	-1.000000	
